task,method,metric,mean,std,median,ci_low,ci_high
mg,cv_no_feedforward,mackey_glass,0.9945449984565581,0.0060722406904871835,0.9962678701415739,0.9903468197989193,0.9972411432520499
mg,cv_no_temporal,linear_capacity,0.0,0.0,0.0,0.0,0.0
mg,cv_no_temporal,nonlinear_capacity,0.0,0.0,0.0,0.0,0.0
mg,cv_no_temporal,seconds,0.5663064699983806,0.205604308137024,0.510995799995726,0.458317853999215,0.7002258457449715
mg,cv_no_temporal,effective_rank,1.0011677295930084,0.0014784638540144472,1.0007021953592747,1.0004557188014245,1.0021091941446307
mg,cv_no_temporal,mackey_glass,0.9790449032246725,6.83051373305698e-05,0.9790080306366855,0.9790137175430373,0.9790876641793208
mg,cv_noise_0.0,linear_capacity,0.0,0.0,0.0,0.0,0.0
mg,cv_noise_0.0,nonlinear_capacity,0.0,0.0,0.0,0.0,0.0
mg,cv_noise_0.0,seconds,0.5134665799982031,0.12823986869814377,0.5092668999932357,0.4393914582470097,0.585962100247234
mg,cv_noise_0.0,effective_rank,1.6459371282331365,0.43976098555579934,1.530639914008653,1.4804112654386987,1.9340407761717362
mg,cv_noise_0.0,mackey_glass,0.994373171419714,0.005512381195058067,0.9961416831158967,0.9905998258248896,0.9969581703601612
mg,cv_noise_0.1,linear_capacity,0.0,0.0,0.0,0.0,0.0
mg,cv_noise_0.1,nonlinear_capacity,0.0,0.0,0.0,0.0,0.0
mg,cv_noise_0.1,seconds,0.5198903600001359,0.18589569947069698,0.4818857000063872,0.42417092424468134,0.6389899447496646
mg,cv_noise_0.1,effective_rank,1.645948344348626,0.4397918283977656,1.5306399053131903,1.4804121383773003,1.9340718395875818
mg,cv_noise_0.1,mackey_glass,0.9943725859294364,0.005512618296408081,0.9961398501979584,0.9905990377331065,0.9969573659835845
mg,cv_window,linear_capacity,0.0,0.0,0.0,0.0,0.0
mg,cv_window,nonlinear_capacity,0.0,0.0,0.0,0.0,0.0
mg,cv_window,seconds,2.048367940001481,0.40062235750479996,2.1533371999976225,1.8032996312512477,2.2722510372507894
mg,cv_window,effective_rank,1.0665101617006183,0.012615168955761173,1.0646228230579418,1.0596184776565718,1.074141034954751
mg,cv_window,mackey_glass,0.9999513512789207,1.714965920714928e-05,0.9999500295298187,0.9999405320190389,0.9999610684211888
mg,cv_zero_coupling,linear_capacity,0.0,0.0,0.0,0.0,0.0
mg,cv_zero_coupling,nonlinear_capacity,0.0,0.0,0.0,0.0,0.0
mg,cv_zero_coupling,seconds,0.5573728699993807,0.18344165892737171,0.5166023499987205,0.4497391932486789,0.6652976085008776
mg,cv_zero_coupling,effective_rank,1.0,0.0,1.0,1.0,1.0
mg,cv_zero_coupling,mackey_glass,0.9791320346632741,1.1702778228589004e-16,0.979132034663274,0.9791320346632741,0.9791320346632741
mg,delay,linear_capacity,0.0,0.0,0.0,0.0,0.0
mg,delay,nonlinear_capacity,0.0,0.0,0.0,0.0,0.0
mg,delay,seconds,0.0014995399993495083,0.0007000130822740319,0.001231949994689785,0.0011143410015210975,0.0019265412469394504
mg,delay,effective_rank,1.1409603869713363,0.0,1.1409603869713363,1.1409603869713363,1.1409603869713363
mg,delay,mackey_glass,0.9999874557813729,1.1702778228589004e-16,0.999987455781373,0.9999874557813729,0.9999874557813729
mg,esn_14,linear_capacity,0.0,0.0,0.0,0.0,0.0
mg,esn_14,nonlinear_capacity,0.0,0.0,0.0,0.0,0.0
mg,esn_14,seconds,0.006545630001346581,0.003070466851007376,0.005221150000579655,0.004882265251908393,0.00848973225103691
mg,esn_14,effective_rank,1.0826065695017568,0.08315704969217139,1.0541344534071477,1.049130657784316,1.1387229152159415
mg,esn_14,mackey_glass,0.9999593869180814,1.977871256980807e-05,0.9999619923442832,0.9999477639169846,0.9999708857292852
mg,esn_3,linear_capacity,0.0,0.0,0.0,0.0,0.0
mg,esn_3,nonlinear_capacity,0.0,0.0,0.0,0.0,0.0
mg,esn_3,seconds,0.004867499999818392,0.0023568421662914472,0.004252300001098774,0.003764357499348989,0.006432865496644809
mg,esn_3,effective_rank,1.0563938553894263,0.06680496744946593,1.027116539705395,1.0224419148130004,1.0986459819531318
mg,esn_3,mackey_glass,0.995958416028043,0.004716148686924043,0.9971012730910316,0.9929301470904164,0.9982886509445829
mg,graphix,linear_capacity,0.0,0.0,0.0,0.0,0.0
mg,graphix,nonlinear_capacity,0.0,0.0,0.0,0.0,0.0
mg,graphix,seconds,1.1095962499981398,0.2572656636617516,1.0136914500035346,0.9754139627469339,1.2828403590014203
mg,graphix,effective_rank,1.1310507633164597,0.058152401019401646,1.1172661536355128,1.0988247532659654,1.1658414134658173
mg,graphix,mackey_glass,0.9980925704076578,0.0019786055112625874,0.9988784484586981,0.9967808740471865,0.9989344713213176
mg,graphix_no_entanglement,linear_capacity,0.0,0.0,0.0,0.0,0.0
mg,graphix_no_entanglement,nonlinear_capacity,0.0,0.0,0.0,0.0,0.0
mg,graphix_no_entanglement,seconds,1.0434213200001978,0.2602943379355271,0.9539806499960832,0.9093847839998489,1.2086919607496747
mg,graphix_no_entanglement,effective_rank,1.9984292707892632,0.004917158928811234,1.9999942515275677,1.9953164109943635,1.9999954290059934
mg,graphix_no_entanglement,mackey_glass,-149881465.79558492,473937881.5336135,0.978873977790548,-449627937.04388237,-5.801127080731158
mg,input_only_14,linear_capacity,0.0,0.0,0.0,0.0,0.0
mg,input_only_14,nonlinear_capacity,0.0,0.0,0.0,0.0,0.0
mg,input_only_14,seconds,0.002915039999061264,0.0014258147737119251,0.0026651000007404946,0.0022578099962993294,0.003819817750591028
mg,input_only_14,effective_rank,1.0814493839715298,0.06473513804186794,1.0642479590895118,1.0498604084102383,1.1241215039078258
mg,input_only_14,mackey_glass,0.9790808027727873,1.3237089591126925e-05,0.979081087728392,0.9790732357248311,0.9790889619740428
mg,input_only_3,linear_capacity,0.0,0.0,0.0,0.0,0.0
mg,input_only_3,nonlinear_capacity,0.0,0.0,0.0,0.0,0.0
mg,input_only_3,seconds,0.0020548299988149667,0.0012678629187706544,0.0016305499957525171,0.0014240474982216255,0.002851347995820105
mg,input_only_3,effective_rank,1.042946604780029,0.06202738957752485,1.0196134885480608,1.0127865605880362,1.0822407547548074
mg,input_only_3,mackey_glass,0.9790964622542383,0.00010065970523280836,0.9790749065574011,0.979053952065314,0.9791652259915044
mg,persistence,linear_capacity,0.0,0.0,0.0,0.0,0.0
mg,persistence,nonlinear_capacity,0.0,0.0,0.0,0.0,0.0
mg,persistence,seconds,0.0014063800030271524,0.0003871734202240914,0.001498950005043298,0.001184367000569182,0.001639707004324009
mg,persistence,effective_rank,1.0,0.0,1.0,1.0,1.0
mg,persistence,mackey_glass,0.9789596222415403,0.0,0.9789596222415403,0.9789596222415403,0.9789596222415403
mg,rff_14,linear_capacity,0.0,0.0,0.0,0.0,0.0
mg,rff_14,nonlinear_capacity,0.0,0.0,0.0,0.0,0.0
mg,rff_14,seconds,0.0022977199972956442,0.0007100752302939044,0.002421700002742,0.0018773727511143079,0.0026934457477545944
mg,rff_14,effective_rank,1.575086866594503,0.2958246644754876,1.4807794373477532,1.4190443231676881,1.7506094873578302
mg,rff_14,mackey_glass,0.9999890084968396,2.3239752127837617e-06,0.9999891948716018,0.9999877064089608,0.999990324588222
mg,rff_3,linear_capacity,0.0,0.0,0.0,0.0,0.0
mg,rff_3,nonlinear_capacity,0.0,0.0,0.0,0.0,0.0
mg,rff_3,seconds,0.0016515800030902027,0.0006777377134722928,0.001630800004932098,0.0012546117546298773,0.002030439500704233
mg,rff_3,effective_rank,1.4168922100731387,0.29890127137807215,1.3389325493068487,1.2592138911543636,1.6013856174038994
mg,rff_3,mackey_glass,0.9973058541674197,0.0016644727095509407,0.9976493556441729,0.9962038323799657,0.9981599791006261
